position,time,race_num,country,gender,catagory
673,08:07:36,48489,RSA,F,VET
674,08:07:56,56157,RSA,M,VET
675,08:08:00,54474,RSA,M,SEN
676,08:08:11,38652,RSA,M,SEN
677,08:08:16,42512,ZIM,M,SEN
678,08:08:19,44653,RSA,M,VET
679,08:08:21,46055,RSA,M,SEN
680,08:08:39,20682,RSA,M,MAS
681,08:08:49,28018,RSA,M,MAS
682,08:08:57,21522,RSA,M,SEN
683,08:08:59,42717,RSA,M,VET
684,08:09:12,45571,RSA,M,SEN
685,08:09:17,49454,RSA,M,SEN
686,08:09:18,22607,RSA,M,VET
687,08:09:18,53362,RSA,M,VET
688,08:09:19,15199,RSA,M,SEN
689,08:09:34,23534,RSA,M,SEN
690,08:09:41,52742,RSA,M,SEN
691,08:09:46,17700,RSA,M,SEN
692,08:09:49,59869,RSA,M,SEN
693,08:10:09,16751,RSA,F,VET
694,08:10:11,54423,RSA,M,MAS
695,08:10:14,46250,RSA,M,VET
696,08:10:19,37613,RSA,M,SEN
697,08:10:22,41144,RSA,M,VET
698,08:10:29,28545,RSA,M,SEN
699,08:10:32,33209,RSA,M,VET
700,08:10:32,39599,RSA,M,SEN
701,08:10:34,12685,RSA,M,SEN
702,08:10:51,40969,RSA,M,SEN
703,08:10:56,3146,RSA,M,SEN
704,08:11:07,58359,RSA,M,VET
705,08:11:11,33055,RSA,M,SEN
706,08:11:52,40918,ZIM,M,VET
707,08:11:52,42097,RSA,M,SEN
708,08:12:00,20320,RSA,M,VET
709,08:12:02,54657,RSA,M,SEN
710,08:12:07,13557,ZIM,M,VET
711,08:12:12,17206,ZIM,M,SEN
712,08:12:13,33063,RSA,M,SEN
713,08:12:29,26979,RSA,M,SEN
714,08:12:37,36304,RSA,M,SEN
715,08:12:38,36954,RSA,M,VET
716,08:12:50,55955,UAE,M,MAS
717,08:12:52,39002,RSA,M,SEN
718,08:12:58,10067,RSA,M,SEN
719,08:12:58,21093,RSA,M,SEN
720,08:13:06,11899,RSA,M,VET
721,08:13:11,49029,ZIM,M,SEN
722,08:13:16,22620,GBR,M,SEN
723,08:13:19,20170,RSA,M,VET
724,08:13:26,33509,RSA,M,VET
725,08:13:30,41325,RSA,M,VET
726,08:13:30,52310,RSA,M,VET
727,08:13:31,35344,RSA,M,VET
728,08:13:33,28740,RSA,M,SEN
729,08:13:35,27209,RSA,M,SEN
730,08:13:37,43128,RSA,M,VET
731,08:13:37,59525,RSA,M,SEN
732,08:13:42,34041,RSA,M,SEN
733,08:13:44,45773,RSA,F,VET
734,08:13:44,28279,RSA,M,SEN
735,08:13:46,13866,RSA,M,MAS
736,08:13:47,59947,RSA,M,VET
737,08:13:50,15597,RSA,M,SEN
738,08:13:53,27484,RSA,M,SEN
739,08:13:58,49417,RSA,M,SEN
740,08:14:04,17094,RSA,M,SEN
741,08:14:08,15545,RSA,F,SEN
742,08:14:09,13738,RSA,M,SEN
743,08:14:12,35734,RSA,M,SEN
744,08:14:31,17766,RSA,M,SEN
745,08:14:32,17163,RSA,M,VET
746,08:14:35,10927,RSA,M,VET
747,08:14:40,10678,RSA,M,SEN
748,08:14:50,51137,RSA,M,SEN
749,08:14:57,4338,RSA,M,MAS
750,08:14:57,28056,RSA,M,SEN
751,08:15:03,14324,RSA,M,SEN
752,08:15:26,24456,RSA,M,VET
753,08:15:54,52087,RSA,M,SEN
754,08:15:54,27573,RSA,M,SEN
755,08:15:59,9009,RSA,M,SEN
756,08:16:00,17522,RSA,M,SEN
757,08:16:00,43769,ZIM,M,SEN
758,08:16:03,19012,RSA,M,SEN
759,08:16:05,13205,RSA,M,VET
760,08:16:06,27181,RSA,M,SEN
761,08:16:10,36265,RSA,M,SEN
762,08:16:13,56196,RSA,M,VET
763,08:16:21,9303,RSA,M,SEN
764,08:16:21,54291,RSA,M,SEN
765,08:16:22,51791,RSA,M,VET
766,08:16:24,21117,RSA,M,VET
767,08:16:35,16745,RSA,M,SEN
768,08:16:37,54102,RSA,M,SEN
769,08:16:40,18404,RSA,M,MAS
770,08:16:41,57266,RSA,M,VET
771,08:16:43,52198,RSA,M,SEN
772,08:16:44,30311,RSA,M,SEN
773,08:16:45,57214,RSA,F,SEN
774,08:16:55,30137,RSA,M,SEN
775,08:16:55,27292,RSA,M,SEN
776,08:17:02,28031,RSA,M,SEN
777,08:17:12,30975,RSA,M,SEN
778,08:17:17,57789,RSA,M,SEN
779,08:17:30,15537,RSA,M,VET
780,08:17:30,47357,RSA,M,VET
781,08:17:31,16476,RSA,M,SEN
782,08:17:38,40673,RSA,M,VET
783,08:17:56,41494,RSA,M,VET
784,08:17:57,19610,RSA,M,SEN
785,08:17:59,52119,RSA,M,SEN
786,08:18:00,28137,RSA,M,MAS
787,08:18:08,53365,RSA,F,SEN
788,08:18:08,12420,RSA,M,SEN
789,08:18:14,39194,RSA,M,SEN
790,08:18:16,2815,RSA,M,VET
791,08:18:19,41936,UAE,F,VET
792,08:18:19,34255,RSA,M,SEN
793,08:18:19,37306,RSA,M,SEN
794,08:18:20,25391,RSA,M,SEN
795,08:18:24,17021,RSA,M,SEN
796,08:18:30,27472,RSA,M,SEN
797,08:18:30,24236,RSA,M,SEN
798,08:18:33,58627,RSA,F,VET
799,08:18:34,43421,RSA,M,VET
800,08:18:38,15212,RSA,F,SEN
801,08:18:47,15981,RSA,M,MAS
802,08:18:52,39579,RSA,M,VET
803,08:18:55,56436,GBR,M,VET
804,08:18:57,57463,RSA,M,VET
805,08:19:01,56099,RSA,M,VET
806,08:19:02,34718,RSA,M,SEN
807,08:19:05,25641,RSA,M,SEN
808,08:19:09,28621,RSA,M,SEN
809,08:19:15,50344,RSA,M,SEN
810,08:19:16,43739,RSA,M,SEN
811,08:19:18,26809,RSA,M,SEN
812,08:19:21,13707,RSA,M,SEN
813,08:19:27,55670,RSA,M,SEN
814,08:19:29,37833,RSA,M,VET
815,08:19:36,48274,RSA,M,VET
816,08:19:43,45672,RSA,M,VET
817,08:19:45,40934,ARG,M,SEN
818,08:19:48,53819,RSA,M,SEN
819,08:19:50,42278,RSA,M,SEN
820,08:19:51,29772,RSA,M,SEN
821,08:19:53,4697,RSA,M,VET
822,08:19:53,23476,RSA,M,VET
823,08:19:55,53446,RSA,M,SEN
824,08:20:00,22319,RSA,F,VET
825,08:20:01,48944,RSA,M,VET
826,08:20:01,50400,RSA,M,SEN
827,08:20:02,29614,RSA,M,SEN
828,08:20:04,26847,RSA,M,SEN
829,08:20:07,30258,ZIM,M,SEN
830,08:20:08,45263,RSA,M,SEN
831,08:20:10,39912,RSA,M,VET
832,08:20:14,37042,RSA,M,SEN
833,08:20:28,38338,RSA,M,SEN
834,08:20:30,49294,RSA,M,SEN
835,08:20:31,42050,RSA,M,SEN
836,08:20:39,37246,RSA,M,VET
837,08:20:40,44582,RSA,M,SEN
838,08:20:42,33253,RSA,M,SEN
839,08:20:59,31261,RSA,M,MAS
840,08:21:00,40994,MAW,M,VET
841,08:21:12,28534,RSA,M,SEN
842,08:21:14,37115,RSA,M,SEN
843,08:21:19,43319,RSA,M,SEN
844,08:21:25,50746,RSA,M,SEN
845,08:21:26,21667,RSA,F,VET
846,08:21:27,51086,RSA,M,VET
847,08:21:28,45033,RSA,M,SEN
848,08:21:28,28489,RSA,M,SEN
849,08:21:36,47757,RSA,M,VET
850,08:21:36,57088,RSA,M,VET
851,08:21:43,57338,RSA,M,VET
852,08:21:51,28371,RSA,M,SEN
853,08:21:55,27746,RSA,M,VET
854,08:21:57,58821,BRA,M,VET
855,08:22:17,57938,RSA,M,VET
856,08:22:20,52349,RSA,M,SEN
857,08:22:21,37497,RSA,M,SEN
858,08:22:21,44071,AUS,M,VET
859,08:22:27,18835,RSA,M,SEN
860,08:22:33,34890,RSA,M,VET
861,08:22:34,39328,AUS,M,MAS
862,08:22:47,28124,RSA,M,SEN
863,08:22:51,51031,RSA,M,SEN
864,08:22:52,56855,RSA,M,VET
865,08:23:05,47959,RSA,M,VET
866,08:23:09,15874,RSA,M,VET
867,08:23:19,27682,RSA,M,SEN
868,08:23:20,41030,RSA,M,VET
869,08:23:26,34466,USA,M,VET
870,08:23:28,53773,RSA,M,VET
871,08:23:38,55059,RSA,M,SEN
872,08:23:42,41562,RSA,M,SEN
873,08:23:51,18704,RSA,M,SEN
874,08:23:55,47305,MAW,M,SEN
875,08:24:02,53723,RSA,M,SEN
876,08:24:04,27500,RSA,M,MAS
877,08:24:05,42621,RSA,M,SEN
878,08:24:05,41587,RSA,M,SEN
879,08:24:10,53736,RSA,M,VET
880,08:24:19,37675,RSA,M,VET
881,08:24:20,54996,RSA,M,SEN
882,08:24:22,53157,RSA,M,VET
883,08:24:23,10135,RSA,M,SEN
884,08:24:30,40561,RSA,M,SEN
885,08:24:41,9809,ZIM,M,MAS
886,08:24:41,51265,RSA,M,VET
887,08:24:44,19780,RSA,M,SEN
888,08:24:45,41255,RSA,M,SEN
889,08:24:51,43751,RSA,M,VET
890,08:24:54,33578,RSA,M,VET
891,08:24:55,27598,RSA,M,VET
892,08:25:00,20044,ISR,M,SEN
893,08:25:00,50594,ISR,M,SEN
894,08:25:04,41642,RSA,M,SEN
895,08:25:07,23994,ISR,M,MAS
896,08:25:14,23500,RSA,M,SEN
897,08:25:27,30318,RSA,M,VET
898,08:25:29,23221,RSA,M,SEN
899,08:25:29,42355,RSA,M,SEN
900,08:25:38,53348,RSA,M,SEN
901,08:25:42,9420,RSA,M,SEN
902,08:25:45,41964,RSA,M,SEN
903,08:25:50,25654,RSA,M,MAS
904,08:25:50,10132,RSA,M,VET
905,08:25:53,41858,RSA,M,SEN
906,08:25:57,34822,RSA,M,VET
907,08:25:58,55010,RSA,M,VET
908,08:25:58,31833,RSA,M,SEN
909,08:25:58,44008,RSA,M,VET
910,08:26:16,51125,RSA,M,SEN
911,08:26:20,20288,RSA,M,MAS
912,08:26:27,18130,RSA,M,MAS
913,08:26:27,51794,RSA,M,VET
914,08:26:29,52201,RSA,M,MAS
915,08:26:33,59303,RSA,M,SEN
916,08:26:35,42367,RSA,M,VET
917,08:26:37,28716,RSA,M,VET
918,08:26:39,33184,RSA,M,SEN
919,08:26:39,59314,RSA,M,SEN
920,08:26:40,27154,RSA,M,VET
921,08:26:41,41247,RSA,M,VET
922,08:26:42,5498,RSA,M,MAS
923,08:26:43,26056,RSA,M,SEN
924,08:26:45,20576,RSA,M,VET
925,08:26:56,42537,RSA,M,SEN
926,08:27:01,57743,RSA,M,SEN
927,08:27:02,29652,RSA,M,SEN
928,08:27:03,24993,RSA,M,SEN
929,08:27:05,23324,RSA,M,SEN
930,08:27:08,48909,RSA,M,VET
931,08:27:15,37362,RSA,M,SEN
932,08:27:16,16198,RSA,M,VET
933,08:27:19,31835,RSA,M,VET
934,08:27:20,44663,RSA,M,SEN
935,08:27:24,10310,RSA,M,VET
936,08:27:26,57728,RSA,M,VET
937,08:27:34,50925,RSA,M,SEN
938,08:27:38,47577,RSA,M,VET
939,08:27:40,57999,RSA,M,SEN
940,08:27:43,10659,RSA,M,SEN
941,08:27:45,43979,RSA,M,SEN
942,08:27:47,54181,RSA,M,VET
943,08:27:51,33269,RSA,M,VET
944,08:27:51,26204,RSA,M,SEN
945,08:27:56,27130,RSA,M,SEN
946,08:28:13,43227,RSA,M,SEN
947,08:28:13,17809,RSA,M,SEN
948,08:28:15,16684,RSA,M,SEN
949,08:28:20,53271,RSA,M,SEN
950,08:28:24,15600,RSA,F,VET
951,08:28:27,17704,RSA,M,SEN
952,08:28:40,32678,RSA,M,VET
953,08:28:44,40063,RSA,M,SEN
954,08:28:44,16983,RSA,M,SEN
955,08:28:45,49799,RSA,M,VET
956,08:28:51,52801,RSA,M,VET
957,08:28:52,23947,RSA,M,MAS
958,08:28:54,27583,RSA,M,SEN
959,08:28:55,54080,RSA,M,SEN
960,08:29:07,58058,RSA,M,SEN
961,08:29:08,27070,RSA,M,VET
962,08:29:08,53032,RSA,M,SEN
963,08:29:12,25359,RSA,M,VET
964,08:29:16,56284,RSA,M,SEN
965,08:29:18,28322,RSA,M,SEN
966,08:29:18,35825,RSA,M,SEN
967,08:29:21,55967,RSA,M,VET
968,08:29:22,8129,RSA,M,VET
969,08:29:22,57986,RSA,M,VET
970,08:29:22,18970,RSA,M,SEN
971,08:29:24,34391,RSA,M,SEN
972,08:29:24,25498,RSA,M,SEN
973,08:29:25,55018,GER,M,MAS
974,08:29:25,21158,RSA,M,SEN
975,08:29:26,45171,RSA,M,SEN
976,08:29:29,28105,RSA,M,VET
977,08:29:33,42837,RSA,M,MAS
978,08:29:44,54019,AUT,M,VET
979,08:29:46,43184,RSA,M,SEN
980,08:29:48,32998,RSA,M,VET
981,08:29:54,50502,UAE,M,SEN
982,08:29:59,53539,RSA,M,MAS
983,08:30:00,23415,RSA,M,SEN
984,08:30:03,12191,RSA,M,VET
985,08:30:03,19446,RSA,M,SEN
986,08:30:05,39293,RSA,M,SEN
987,08:30:09,55800,RSA,M,SEN
988,08:30:10,36827,RSA,M,SEN
989,08:30:12,38175,RSA,M,SEN
990,08:30:17,38712,RSA,M,VET
991,08:30:19,20781,RSA,M,MAS
992,08:30:20,59571,RSA,M,SEN
993,08:30:20,54971,RSA,M,SEN
994,08:30:21,49438,RSA,M,SEN
995,08:30:23,54974,RSA,M,SEN
996,08:30:24,10818,RSA,M,SEN
997,08:30:24,28469,RSA,M,SEN
998,08:30:25,58512,RSA,M,SEN
999,08:30:32,36327,RSA,M,VET
1000,08:30:32,37789,RSA,M,VET
1001,08:30:33,36016,SLV,M,MAS
1002,08:30:34,7503,RSA,M,SEN
1003,08:30:54,39424,RSA,M,SEN
1004,08:30:58,18864,RSA,M,VET
1005,08:31:02,50779,RUS,M,SEN
1006,08:31:03,50604,RUS,F,SEN
1007,08:31:10,28484,RSA,M,SEN
1008,08:31:16,19892,RSA,M,VET
1009,08:31:22,12365,RSA,M,SEN
1010,08:31:37,17005,RSA,M,SEN
1011,08:31:41,53894,RSA,M,SEN
1012,08:31:41,27402,RSA,M,VET
1013,08:31:47,39860,RSA,M,SEN
1014,08:31:50,27640,RSA,M,SEN
1015,08:32:00,55805,RSA,M,VET
1016,08:32:03,58454,RSA,M,VET
1017,08:32:03,29767,RSA,M,SEN
1018,08:32:04,40942,RSA,M,SEN
1019,08:32:04,28751,RSA,M,SEN
1020,08:32:05,45544,RSA,F,VET
1021,08:32:10,28238,RSA,M,SEN
1022,08:32:14,51661,RSA,M,SEN
1023,08:32:17,26552,RSA,M,VET
1024,08:32:26,39736,RSA,F,MAS
1025,08:32:27,17046,RSA,M,SEN
1026,08:32:28,41839,RSA,M,SEN
1027,08:32:29,56872,RSA,F,VET
1028,08:32:31,18454,RSA,M,MAS
1029,08:32:40,46625,GBR,M,VET
1030,08:32:42,54162,RSA,M,VET
1031,08:32:46,9776,RSA,M,SEN
1032,08:32:49,53241,RSA,M,VET
1033,08:32:51,10388,RSA,M,SEN
1034,08:32:53,56093,RSA,M,SEN
1035,08:32:56,30165,RSA,F,VET
1036,08:32:56,52024,RSA,M,SEN
1037,08:32:57,16581,RSA,M,SEN
1038,08:32:58,24793,RSA,M,SEN
1039,08:33:00,57318,RSA,M,SEN
1040,08:33:03,56949,RSA,M,SEN
1041,08:33:10,6716,RSA,M,VET
1042,08:33:13,15487,RSA,M,SEN
1043,08:33:22,57784,RSA,M,SEN
1044,08:33:29,59404,RSA,M,VET
1045,08:33:31,58915,RSA,M,SEN
1046,08:33:38,23462,RSA,M,SEN
1047,08:33:44,45121,RSA,M,SEN
1048,08:33:52,46996,RSA,M,VET
1049,08:34:06,56491,RSA,M,SEN
1050,08:34:13,24862,RSA,M,SEN
1051,08:34:16,37063,RSA,F,SEN
1052,08:34:23,55078,RSA,M,SEN
1053,08:34:24,56714,RSA,M,SEN
1054,08:34:25,13485,RSA,M,VET
1055,08:34:26,28573,RSA,M,VET
1056,08:34:28,37378,RSA,M,GM
1057,08:34:30,46092,RSA,M,SEN
1058,08:34:32,13671,RSA,M,MAS
1059,08:34:36,48412,RSA,M,VET
1060,08:34:39,50135,RSA,M,VET
1061,08:34:41,16942,RSA,M,MAS
1062,08:34:45,52983,RSA,M,VET
1063,08:34:54,43454,RSA,M,VET
1064,08:34:59,33685,RSA,M,VET
1065,08:35:04,10226,RSA,M,SEN
1066,08:35:10,34687,RSA,M,SEN
1067,08:35:11,53100,RSA,M,SEN
1068,08:35:17,15010,RSA,M,SEN
1069,08:35:24,49488,RSA,M,SEN
1070,08:35:28,29677,RSA,M,VET
1071,08:35:33,23460,RSA,M,VET
1072,08:35:33,55096,RSA,M,SEN
1073,08:35:36,50505,RSA,M,SEN
1074,08:35:38,23506,RSA,M,SEN
1075,08:35:39,51986,RSA,M,SEN
1076,08:35:42,25035,AUS,M,VET
1077,08:35:42,36706,AUS,M,SEN
1078,08:35:48,53927,RSA,M,VET
1079,08:35:52,32312,RSA,M,VET
1080,08:35:52,49844,RSA,M,VET
1081,08:36:10,47945,RSA,M,SEN
1082,08:36:12,37902,RSA,M,SEN
1083,08:36:13,34303,RSA,M,SEN
1084,08:36:14,48258,RSA,F,SEN
1085,08:36:17,19094,RSA,M,MAS
1086,08:36:19,36047,RSA,M,MAS
1087,08:36:23,43194,RSA,M,SEN
1088,08:36:23,45489,RSA,M,VET
1089,08:36:24,45318,GBR,M,VET
1090,08:36:33,40635,RSA,M,SEN
1091,08:36:44,58787,BRA,M,VET
1092,08:36:45,56248,RSA,M,SEN
1093,08:36:48,43385,RSA,M,SEN
1094,08:36:53,29728,RSA,M,SEN
1095,08:36:55,37885,RSA,M,SEN
1096,08:37:01,28568,RSA,M,SEN
1097,08:37:09,39902,RSA,M,VET
1098,08:37:09,46579,RSA,M,VET
1099,08:37:09,26765,RSA,M,SEN
1100,08:37:13,46419,RSA,M,SEN
1101,08:37:15,42386,RSA,M,MAS
1102,08:37:16,39893,RSA,M,VET
1103,08:37:16,54858,RSA,F,SEN
1104,08:37:18,57967,RSA,M,SEN
1105,08:37:18,50956,RSA,M,VET
1106,08:37:24,16210,RSA,F,SEN
1107,08:37:26,50911,RSA,M,SEN
1108,08:37:29,11175,RSA,M,SEN
1109,08:37:31,24335,RSA,M,SEN
1110,08:37:33,15030,RSA,M,VET
1111,08:37:41,40542,RSA,M,VET
1112,08:37:43,23091,RSA,M,SEN
1113,08:37:49,14399,BRA,M,SEN
1114,08:37:51,52838,RSA,M,SEN
1115,08:37:55,43252,SUI,M,VET
1116,08:38:04,32621,RSA,M,MAS
1117,08:38:04,16502,RSA,M,SEN
1118,08:38:12,27942,RSA,M,SEN
1119,08:38:18,55628,RSA,M,SEN
1120,08:38:20,24321,RSA,M,SEN
1121,08:38:23,15949,RSA,M,VET
1122,08:38:28,39247,RSA,M,MAS
1123,08:38:29,22276,RSA,M,SEN
1124,08:38:48,48340,RSA,M,SEN
1125,08:38:51,28132,RSA,M,SEN
1126,08:38:52,53637,RSA,M,SEN
1127,08:38:53,30026,RSA,M,SEN
1128,08:38:54,56914,RSA,M,SEN
1129,08:38:55,18858,RSA,M,VET
1130,08:39:00,57293,RSA,M,SEN
1131,08:39:01,5137,RSA,M,MAS
1132,08:39:05,48509,RSA,F,SEN
1133,08:39:07,52585,RSA,M,VET
1134,08:39:08,51075,RSA,M,SEN
1135,08:39:10,23279,RSA,M,VET
1136,08:39:13,16665,RSA,M,SEN
1137,08:39:19,26354,RSA,M,VET
1138,08:39:22,15666,RSA,F,VET
1139,08:39:28,37660,RSA,M,SEN
1140,08:39:29,4409,RSA,M,VET
1141,08:39:30,36746,RSA,M,SEN
1142,08:39:32,55643,RSA,M,SEN
1143,08:39:40,51234,RSA,M,SEN
1144,08:39:40,18293,RSA,M,SEN
1145,08:39:46,33853,RSA,M,MAS
1146,08:39:49,52196,RSA,M,SEN
1147,08:39:52,15706,RSA,M,VET
1148,08:39:52,15125,RSA,M,SEN
1149,08:39:53,10510,RSA,M,SEN
1150,08:39:56,28450,RSA,M,SEN
1151,08:39:59,51254,RSA,M,VET
1152,08:40:01,54578,RSA,M,SEN
1153,08:40:13,31808,RSA,M,SEN
1154,08:40:26,57547,RSA,M,SEN
1155,08:40:26,15327,RSA,M,VET
1156,08:40:26,30047,RSA,M,SEN
1157,08:40:27,54351,RSA,M,SEN
1158,08:40:27,56414,RSA,M,SEN
1159,08:40:29,18283,RSA,M,SEN
1160,08:40:34,29200,RSA,M,VET
1161,08:40:34,15776,RSA,M,SEN
1162,08:40:36,31018,RSA,M,MAS
1163,08:40:37,27260,RSA,M,SEN
1164,08:40:39,55314,RSA,M,VET
1165,08:40:40,56201,RSA,M,VET
1166,08:40:40,16897,RSA,M,SEN
1167,08:40:46,53401,RSA,M,VET
1168,08:40:46,10769,ZIM,M,SEN
1169,08:40:47,55727,RSA,M,VET
1170,08:40:49,19352,RSA,M,VET
1171,08:40:52,30494,RSA,M,SEN
1172,08:40:53,28425,RSA,M,VET
1173,08:40:59,11928,RSA,M,SEN
1174,08:41:16,55206,RSA,F,VET
1175,08:41:16,40117,RSA,M,VET
1176,08:41:16,52270,RSA,M,SEN
1177,08:41:17,18894,RSA,M,SEN
1178,08:41:28,43085,RSA,M,VET
1179,08:41:33,56712,RSA,M,VET
1180,08:41:34,59254,RSA,M,SEN
1181,08:41:38,4066,RSA,M,SEN
1182,08:41:38,14908,RSA,M,SEN
1183,08:41:45,27093,RSA,M,SEN
1184,08:41:47,13079,RSA,M,VET
1185,08:41:47,31193,RSA,M,VET
1186,08:41:56,48430,RSA,M,MAS
1187,08:41:56,49762,RSA,F,VET
1188,08:41:57,57044,RSA,M,MAS
1189,08:42:09,11523,RSA,M,VET
1190,08:42:16,32329,RSA,M,SEN
1191,08:42:16,54991,RSA,M,SEN
1192,08:42:25,16086,RSA,M,VET
1193,08:42:25,28544,RSA,M,SEN
1194,08:42:26,49647,RSA,M,VET
1195,08:42:26,52989,RSA,M,VET
1196,08:42:30,10527,RSA,M,VET
1197,08:42:34,15070,RSA,M,VET
1198,08:42:34,18215,RSA,M,VET
1199,08:42:40,54258,RSA,M,VET
1200,08:42:45,25956,RSA,M,SEN
1201,08:42:46,31253,AUS,F,VET
1202,08:42:53,4067,RSA,M,SEN
1203,08:42:55,16971,RSA,M,VET
1204,08:42:59,16852,RSA,M,SEN
1205,08:43:00,51088,RSA,M,VET
1206,08:43:06,38993,RSA,M,MAS
1207,08:43:08,29138,RSA,M,SEN
1208,08:43:09,42403,RSA,M,VET
1209,08:43:09,53937,RSA,M,SEN
1210,08:43:10,31934,RSA,M,VET
1211,08:43:12,52337,RSA,M,SEN
1212,08:43:18,24301,RSA,M,VET
1213,08:43:18,36101,RSA,M,MAS
1214,08:43:21,16871,RSA,M,MAS
1215,08:43:22,39940,RSA,M,MAS
1216,08:43:28,51588,RSA,F,VET
1217,08:43:29,35071,RSA,M,VET
1218,08:43:33,12668,RSA,F,VET
1219,08:43:34,6672,RSA,M,SEN
1220,08:43:34,12565,RSA,M,VET
1221,08:43:37,37374,RSA,M,VET
1222,08:43:38,18556,RSA,M,VET
1223,08:43:42,17035,RSA,M,SEN
1224,08:43:43,16714,RSA,M,VET
1225,08:43:47,42250,RSA,M,VET
1226,08:43:48,5723,RSA,M,VET
1227,08:43:52,42553,RSA,M,SEN
1228,08:44:09,48514,RSA,M,VET
1229,08:44:10,34189,RSA,M,SEN
1230,08:44:10,21938,RSA,F,SEN
1231,08:44:13,57826,RSA,M,SEN
1232,08:44:17,25906,ZIM,M,VET
1233,08:44:18,58137,RSA,M,SEN
1234,08:44:19,27105,RSA,M,MAS
1235,08:44:21,44714,RSA,F,VET
1236,08:44:23,51594,RSA,M,MAS
1237,08:44:26,48130,GBR,M,SEN
1238,08:44:28,33404,RSA,M,SEN
1239,08:44:29,50372,RSA,F,VET
1240,08:44:31,30751,AUS,M,VET
1241,08:44:31,28392,RSA,M,SEN
1242,08:44:35,25775,RSA,M,VET
1243,08:44:36,50465,RSA,M,VET
1244,08:44:42,13665,RSA,M,SEN
1245,08:44:45,15561,ZIM,M,VET
1246,08:44:45,32821,RSA,M,VET
1247,08:44:46,48229,RSA,M,VET
1248,08:44:50,43156,RSA,M,SEN
1249,08:44:52,55958,RSA,M,VET
1250,08:44:53,33674,RSA,M,SEN
1251,08:44:53,41923,RSA,F,SEN
1252,08:44:55,20141,RSA,M,SEN
1253,08:44:55,47469,RSA,M,SEN
1254,08:45:01,27073,RSA,M,SEN
1255,08:45:03,30833,RSA,M,SEN
1256,08:45:05,36796,RSA,M,SEN
1257,08:45:07,31033,RSA,M,SEN
1258,08:45:13,24080,AUS,F,SEN
1259,08:45:16,56348,AUS,M,VET
1260,08:45:18,14741,RSA,M,VET
1261,08:45:19,25041,RSA,F,SEN
1262,08:45:21,56441,UAE,M,SEN
1263,08:45:24,17337,BRA,M,SEN
1264,08:45:28,30172,RSA,M,SEN
1265,08:45:28,20051,RSA,F,SEN
1266,08:45:37,54760,RSA,F,VET
1267,08:45:38,41585,RSA,M,SEN
1268,08:45:42,36300,RSA,F,VET
1269,08:45:46,5226,RSA,M,SEN
1270,08:45:54,55789,RSA,M,SEN
1271,08:45:56,29865,RSA,M,VET
1272,08:46:06,16864,RSA,M,VET
1273,08:46:07,23271,RSA,M,VET
1274,08:46:07,27450,RSA,M,SEN
1275,08:46:11,35490,RSA,M,MAS
1276,08:46:14,46691,RSA,M,VET
1277,08:46:14,24296,RSA,M,VET
1278,08:46:14,10200,RSA,M,SEN
1279,08:46:15,51763,RSA,M,MAS
1280,08:46:15,53453,RSA,M,SEN
1281,08:46:15,54187,RSA,F,SEN
1282,08:46:17,52470,RSA,M,VET
1283,08:46:19,15632,RSA,F,MAS
1284,08:46:21,20710,RSA,M,SEN
1285,08:46:22,35506,RSA,M,SEN
1286,08:46:24,55850,RSA,M,VET
1287,08:46:28,41872,RSA,M,VET
1288,08:46:31,12179,RSA,M,SEN
1289,08:46:32,39683,RSA,M,SEN
1290,08:46:41,10789,AUS,F,VET
1291,08:46:41,59309,RSA,M,SEN
1292,08:46:42,25910,RSA,M,SEN
1293,08:46:42,28868,RSA,M,SEN
1294,08:46:44,18712,RSA,M,VET
1295,08:46:50,41775,RSA,M,VET
1296,08:46:58,42974,RSA,M,VET
1297,08:47:06,26154,RSA,M,SEN
1298,08:47:08,47703,RSA,M,VET
1299,08:47:08,31424,COD,M,VET
1300,08:47:10,56733,RSA,M,VET
1301,08:47:12,53394,RSA,M,SEN
1302,08:47:14,41049,RSA,M,SEN
1303,08:47:15,36632,RSA,F,VET
1304,08:47:15,28550,RSA,M,SEN
1305,08:47:18,59657,RSA,M,SEN
1306,08:47:19,16913,RSA,M,SEN
1307,08:47:23,34198,RSA,M,VET
1308,08:47:27,50266,RSA,M,SEN
1309,08:47:27,16823,RSA,F,SEN
1310,08:47:30,2096,RSA,M,MAS
1311,08:47:31,20492,RSA,F,VET
1312,08:47:32,58862,RSA,M,VET
1313,08:47:33,49000,RSA,M,SEN
1314,08:47:34,54628,SWZ,M,VET
1315,08:47:37,54450,RSA,M,VET
1316,08:47:43,56234,RSA,M,VET
1317,08:47:45,28888,BER,M,VET
1318,08:47:49,28536,RSA,M,SEN
1319,08:47:51,28072,RSA,M,SEN
1320,08:47:55,50899,RSA,M,SEN
1321,08:47:57,16077,RSA,M,SEN
1322,08:47:58,29493,RSA,M,MAS
1323,08:47:58,47468,WAL,M,MAS
1324,08:48:04,30262,RSA,M,VET
1325,08:48:05,28503,RSA,M,VET
1326,08:48:12,32645,RSA,M,SEN
1327,08:48:20,30884,RSA,M,SEN
1328,08:48:21,43591,RSA,M,SEN
1329,08:48:22,44004,RSA,M,SEN
1330,08:48:25,34202,RSA,M,VET
1331,08:48:28,53080,RSA,M,VET
1332,08:48:28,54595,RSA,M,VET
1333,08:48:28,41479,RSA,F,VET
